"","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"HK2",13.4452997391763,272.850166184766,50.7313517958128,94.675821472982,36.6114585237531,30.5908195561689,123.111920844948,44.0589889548257,52.5412794096277,34.8145586324783,139.30628893663,4.08745741000177,45.5011340960132,7.63200766937398,15.0628537111087,28.9978908409741,0.957013859024527,35.435333261471,33.0895966064159,32.9338903293731,45.8460814222401,5.90248422568848,127.064550562479,21.8328121117007,3.61128082148308,15.0438838257878,25.1151433724047,43.0743762794783,43.1482485016224,16.6605173314253,100.731319470252,102.936446022314,13.3240974660802,15.2396804715414,8.16992875485162,117.145068274569,18.78046562961,24.0489779752012,66.2599050606877,39.1651788483298,27.8949147729768,26.8116666053857,65.2436235488655,24.0114633237876,30.7594091100777,125.286575372545,44.3254366292271,14.3296853683731,14.2986666845515,0.461567198570224,6.08669478135333,8.40800143765398,10.0603854779991,35.5578956890715,3.60360347374402,13.8982967943586,16.0416198672459,10.8471163566595,0,15.5007422539919,3.55845394001272,4.00319589539835,7.39928005037995,12.7105046512437,52.2688008072241,12.7473609818419,18.2792826752622,0,11.1047604075043,8.57114491406936,0.626037437940283,0,15.0835784447644,12.6602544656166,2.80200371179249,7.53857396759391,2.39133491948347,11.8856506548702,284.605980407529,4.09330719479904,17.9199080397676,54.2506423499896,9.31767253209241,5.69449212822336,0,0,2.27033909192293,62.5327723641188
"ALDH4A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2680045720047,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1473775641562,0,0,0,0.391404476357648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514980432261479,0.246817695228876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10293483459529,0,0,0,0,0,0,0,0,0,0
"G6PD",0.686946427763255,0,0,0,0.246327623152269,0,1.67038053227882,1.46261711612206,0.78092678335249,1.1383957052971,0,2.67310237090868,0,10.9181538672684,0,0,0,0.409432620485859,0,22.3909907669259,0.689776247490677,0,0,0.22592014061819,1.38923171944069,0.878424214454967,0,1.9181663744738,0,0,0,0,0.427139745052101,0,0,2.83042457243659,0.909776967560029,0,0,0.601246921360608,1.44782757670815,0,0.916930164913628,2.01319746970914,0,0,0,2.3724764482921,0.3075985681171,1.50927122789422,1.58317618127213,3.47805414727643,0,0,0.2454867828793,0.89109449469484,0,0,1.86870566922766,0,0.242411079943349,0,0,0,0.226075289546668,0,0,0,1.06797879737849,0,0.204706984290638,0,0,0,0.24111124445956,0,0.651615662431371,0,0,0,0,0,0,0,0,0,0,0
"ACOX1",10.8267038268013,0,0,0.311568157669978,59.4204041553048,0.273699731156468,0.548463296230713,12.9666134790909,0.91169576312697,6.57866945898252,10.2484310746798,14.0432531072242,3.49513766869396,58.3149526514542,0.842307240986514,6.63621089784705,0,2.06134729436893,21.9826449383828,0.350095207551465,0,36.3334411429821,0,3.46173548800169,10.1873303227151,0,0,9.9571995798367,6.97754245520938,10.4107943634624,3.68767557926278,0,8.41498573511814,4.74627247694006,4.15842601778787,2.68481628913234,15.2348177590906,20.2812845232201,4.50554840738444,3.68512129822603,2.85233311721522,5.95582005085934,0.133809174601222,1.32205195027464,0,22.3552082720194,5.41677069381328,1.81765244413975,0,1.10125255434759,7.42614383895478,18.8521670060735,20.0373371231552,6.6150853436109,23.4290939729051,0,0,0.568100200258956,0.350618642612575,0,0.849011043918679,0.286536590057785,0.588464408581262,0,0,0,0,0,0,0,1.79239425102449,1.32318893154299,0,0,13.8280087755862,8.2865331141156,0,16.7403428365131,0,5.65045359832437,0,0,0,15.2847911940273,0.248380510389679,0,0,0.168902102203938
"PDHA2",1.74992053610846,2.14613024902253,5.82288986390462,8.15812118338617,0,3.98142878152061,0,0.93146409404133,5.96797549338129,6.95985110595653,0,2.26981151412553,3.6976531380089,3.17860539197004,6.86156437080553,1.64314878204817,2.39148298397997,4.17193843236827,0,0,0.585709730298287,7.72604607123871,4.22236363074405,1.72652019550728,0.884728785612209,4.47537831238114,0,3.49022717961309,9.98363014781129,2.75350430342324,4.43946393153385,0.848937287399786,3.26427468626011,2.42254798201249,1.51228473655129,3.60509778130746,1.73816763702617,0,3.4495197826924,0.765805230537945,4.61022706216563,5.39078071270089,0,5.12839932359285,6.40539343556013,2.9732076056601,7.87961561091794,3.02181152016326,0,3.84470259907945,0,0,0,0,4.37745421970828,0,5.84593647085211,0.550932337064318,0,0,18.525467627264,3.33453020737577,0,0,0,4.42422143966856,1.31258964265335,0,4.08083793902144,0,4.1717483776592,6.51472014520046,13.8866629082568,0,0,1.68197774747925,0,0,0,4.87084278439195,0,5.826661452055,5.0774951684587,0,0,0,0,15.7246001084809
"SUCLG1",37.1541691054292,0,10.4556603809169,5.85073532475748,5.96864589818232,15.4188864879122,50.5927318706894,41.1356798227119,1.35159003240989,35.6620648829398,1.42995868460411,86.360873362454,11.6192236263891,16.1970932712612,4.99488586955512,16.466758396298,38.9957915969184,58.107334731371,4.48540858712938,74.2770356725055,73.8185579266467,25.5303985392275,20.0813486348779,0.97752893321613,19.2353166492039,30.1532877553432,0,50.9837011808717,56.2996610407232,11.2247380283273,19.8570889430996,14.4196534117369,8.87127194250066,10.6985506774457,47.2640142395049,44.4970787279997,0.590474120277674,1.3475418696065,25.5460843486894,10.9263932472834,0.939686038615934,76.1299988283619,31.210568504933,36.5856130933679,1.74078447824089,66.4094984846133,29.44468586665,78.5304373219469,0,16.7614441510342,2.74008420734406,2.7231734974637,11.9646651965551,1.55136954063091,55.4463916657777,0,113.197844047821,0.187157602138508,94.9487718640414,72.5067527239588,37.3402426040035,9.06220435266284,0,68.889940597582,0,72.9768295707158,58.4129953525734,0,43.4375333400397,0,68.7335938956561,10.8644075148738,0,19.618147799352,2.92112517027698,35.0449966138343,0,8.8149866446714,0,0,8.54621965058572,0,22.6698431039724,0,0,0,0,0
"TKT",5.49401789857633,17.7487477331595,0,13.6047823874222,8.26465838512378,4.87805642654381,50.5045448671732,3.1383883307386,0,7.37249821581146,9.56248834327299,11.9929706508419,17.6967726706011,3.04252751308797,26.7216324039869,19.1253046835303,5.61593086971153,16.4525418855949,21.8643617095793,0,18.6579384034265,0,1.93996890071421,9.51901573237715,3.11641922505329,4.34090198919084,3.74651670322512,5.1314820054444,0.305799211006905,11.7232610696121,2.60630356823403,0.780090053931265,6.33237929390272,6.97506273293695,27.5612183226909,6.80950274094862,61.6698781690518,0,34.8674716564225,2.22838286500491,2.11817311534022,0.943542558739274,23.1328997034796,32.0056998703493,11.9680535052637,5.12266125809534,20.1702246247291,31.8169068232189,1.08004079123981,14.3278899705815,15.3530192700547,0.775374706291502,9.02096429517668,23.2799377198241,20.2080268007318,1.99896387027802,13.1738027718035,27.0001466798156,0,0,16.550223173896,0.893697587923999,0.131099991309047,16.2146839602697,91.9921445916187,0.451713924207245,33.8724616146,0,0.520817997196383,24.8698030142262,1.19794604722937,11.2471540959778,3.74712519694065,52.2009824993212,24.2689233481362,1.63143762162147,0,46.0375232299656,0,5.50153674332605,7.19199696944351,1.68555946216548,38.9920865950176,35.0508059916402,0,0,7.3520255740771,0
"ALDH7A1",0,0,0,0,0,3.09687361917543,0,5.05654898730773,0,1.50377194736008,0,3.86208997528671,0,0.965786613253001,0,0,0,0.507040263566628,0.401178238823801,0,0,1.4227150148889,0,1.49215412630449,1.14694723370184,0,0.0683478868949423,0,0,0,0.359702809366349,0.412705405827742,0,0,0,0,0,1.60700179552962,0,0,0.0747077418198459,0,0,0,0,0,0,0,2.28557547074388,6.48985228188146,0.046680979858004,0,0,0.158577864324925,0.050668362698905,0,0.0676658200298965,0,0,0,0,0,0,21.1159454352515,0,0,0,0,0,0,0,0,0,5.64543281250788,0,0,0,0,0,0,0,1.20647522850688,0.117542459102884,0,0,0,0.0589329919670419,0
"IDH3A",5.78047521353859,4.00200517748054,0.17727767735541,0,14.0414316742587,0,0.226706725491149,8.7343846195351,5.51140906219365,10.259124785966,0,22.2515948433945,5.71317718454654,0.169351926621355,13.3696055187592,23.2869200341089,0,17.8931703666942,37.1081062841784,12.3004762325313,0,3.7421236559651,1.04982265135986,16.5576117110124,22.437302153149,7.15326861405183,0,0,5.10638132150348,0,0,0,10.666864821768,15.5916776678378,0,2.30489858149166,0.864334726608644,0.422684752132133,0,1.79524832732666,0.196501481338207,17.396945719208,3.48452252219738,0,0,29.3055913590678,4.79789240945823,25.5987066072847,1.00194650686152,7.78394706534937,0,18.8818835366632,3.88238071088652,0,0.13327143994428,2.29787471222336,0,7.86659123906591,0,5.19444889900415,0,0,3.55740171821058,0,0,1.25715581892221,1.8182594230198,0,0,0,1.77812225933015,1.38838298176403,0,30.2331168729208,4.31956864580164,0,0,0,0,6.22829077348479,0,4.96699009027639,24.8880500880189,0,0,0,2.79017353361525,0.209446517838372
"TK2",0,0,0.506832651008019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62026899935576,0.11895569358548,0,0,0.467533994449918,0,0,13.1918381388845,0,0.675880666537092,0,1.65300726106491,0,0,0,0,0,0,0,0,12.9091966104128,0,37.0684790086906,0,0,0,0,0,0,0,0,0,0,0,1.98747679029076,0,0,0,0,0,0,0,0,1.04313093935705,0,0,9.18512283266661,0,0,0,0,0,0,0,4.58950938043754,0,0,0,0,0,0,0,0,0,0,0,0,4.13624274489284,0
"ANPEP",0,0,0,0,0,0,0,0,0.594633019801762,0,0,0,0,0,0,0,0,0,0,0,0,24.5636960924144,0,0,0,0,4.28651118200286,0,79.1814667363973,0,0,0,0,11.1515787049634,0,0,0,0,18.76606746572,0,0,0,0,0,45.1857045935831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255875101082963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC27A4",0,0,0,0,0,0,0,0,7.14024877893364,1.35765584274822,0,0,0,0,0,0,0,0.244145593148239,0,2.22529969867439,0,0.657651159293982,0,2.69433376705102,1.65680400238119,3.14283801744065,0,0,62.631709850758,0,0,0,1.01881756552942,0,0,0,0.813753080228331,2.7856420191962,0.322990405376214,0,0,1.80270480424724,0,0,0,0,2.10798719880506,0,0,0,0,0,4.83296061398932,0,0,0,0,0,0,0,0,0,0,0,0,23.9347376663227,0,0,0,0,3.66201706463332,0,0,0,0,0,0.777119772333748,0,0,0,0,0,0,0,0,0,0.681045572763822,0
"ACAA2",9.29334770516904,0,18.1483128881318,37.4707395678557,0,0,0,0,21.31987600019,6.65979443367029,2.81950712772691,2.60634508246591,9.02250694716052,1.5968230557452,5.065003352582,31.6034010225479,11.6707387262366,11.8265242075298,7.81751798780567,20.077463172498,11.2652120682292,7.66179160147504,15.3532423082155,74.509059246913,2.03180617011258,11.7766921416759,7.9911238973915,15.6300520636553,0,2.05513917410075,0.424806748443302,0,18.7412616056574,20.0284345465563,2.17062951145374,25.1826125775242,2.99381555147095,1.13871538902474,8.51606997455858,0.879347330964707,0,3.53716841716651,0.223507753789738,2.5763330986819,4.78080784496381,0,15.8338017165764,0.216865022346102,1.34962510545701,6.80605344432203,0,9.08355596006668,0,19.4770635567537,0.179517050019582,0.325815209071684,0,0.474462233497031,0,3.78212921796363,0,0,0,0,0.82661006400689,1.41116071156621,2.26080108797706,0,0,0,0,1.36011364086778,0,3.4237078416293,0,1.44851711375974,9.53013600929794,0,0,41.5980729591328,0,0,0,15.9993672365998,0,0,0,16.9275072145713
"TK1",86.2529344095413,0,194.592781523888,2.83676027058577,23.5648572837424,0,0,185.103587917647,2.07519787888546,122.9710823027,0,112.766089924766,3.61618952776797,0,0,0,4.98943109392777,43.2482730990052,0,1.59377033765503,30.2441495124902,67.0408390272226,105.711104934781,24.7644164886661,173.739625510315,85.7848979899302,89.7564576788218,0,95.2935083512099,77.5538321161916,0,0,265.60426119949,405.603003991069,0,0,92.9264331541416,0.775868411221582,0,0,177.460794005184,83.7497323834541,3.04575853632872,0,204.465940870909,0,0.880687827550206,16.5493299374014,1.22609681799712,151.903972436923,13.9734408648567,0,0,141.895234406852,17.6133139157311,108.333819629346,0,43.5346081457981,0,256.150747409329,20.7745383701907,18.2619730647898,124.569788732816,5.73462160001884,0,39.9984063096526,0,0,13.835232045459,113.905531854629,0,71.5890443116181,0,0,115.329169998991,50.0056232200603,0,0,2.53381997632047,60.0205087220184,0.656082705040487,0,20.4300289206979,113.187287275569,0.565362623326535,0,79.0997288151726,0
"PDHB",10.5329115669263,35.1097263210877,65.2183415920732,1.67878233948276,18.5941061713143,8.60265468332796,9.52235533349808,24.7263531904768,12.2809304195649,0.179025213947295,35.2976777726223,45.190277488776,40.232849195499,46.1137002720572,1.51283166114856,53.0015631728203,33.218139730839,42.6568985781475,5.85863111752756,49.4648828504515,20.248644718932,2.60160496765438,50.6122682850208,26.8239576074799,14.200675390348,22.3329315883759,17.445446754853,30.3807368694445,41.4996174126645,71.3938075738554,36.5422061158267,25.4180858541545,46.6848256733847,32.0045448559415,37.8106450476813,19.2883303807752,19.8512967864902,34.5897171509477,34.7113687083664,28.8385657644512,50.9449148971743,52.5341123174548,35.0880164880954,80.336587411262,47.4517846538506,2.52379123448442,38.567853556259,3.03142084236009,0.483732494868061,6.32931889959401,7.46915470384353,109.262205359099,129.707456092216,39.0665662534284,0,12.7872626722541,12.1157250241786,2.04068047343391,0,41.0743883558335,50.7019963972076,0,70.0206526615232,36.4511098310386,0,5.61424769504686,0.810316099089794,0,0.209939228295358,14.6916607332108,6.11655963109838,0.45702355751016,79.6046989695279,0,84.5557761590899,1.03835471712096,24.08132226458,60.6261088940439,0,163.692122083396,11.3891618018943,0.199835561072058,28.3228859174232,0.732062757378556,0,0,0,0
"AHCYL1",25.6632195344331,3.36127733897368,28.8992085246321,11.3575825345514,0.714749974004901,4.53507553756621,2.12048160373337,46.683603145444,2.6436145871544,63.5865137224557,0.199778438040721,28.439899245245,18.6900347542934,12.6721479190138,0.558265358547839,3.74328124648877,20.4302712185107,4.45507213783116,64.3885973256357,24.1704690525459,0,64.8030133141979,15.6309209471393,0.983302720382789,6.29847991321815,31.4358928801874,6.96619094417392,71.759016203384,1.70578902740621,1.72501955500202,162.660522911854,0.483494109311202,29.4357177523632,0.551884195080804,0.215322372033901,119.085975918581,33.1628651138622,3.38875285730498,4.12566074224927,1.09037005247726,0.262565640622459,30.9213410408941,0.221715495251623,0,6.56649916523215,6.5616418193367,44.8766686074576,69.7008338435311,19.41264008522,9.12361787642557,0,0,0.172921474781776,75.425748360328,67.1352337360932,12.2816976600117,0,17.8849898367463,0,0.187590058610518,3.51692820461522,143.145453604014,5.85034672736216,0,10.4957652907158,6.15931769369855,18.5020459075518,0,128.21583629834,70.7587927712727,19.3044331342493,65.3522234930943,0,51.3013088574786,58.4177696663348,133.951177043921,7.09028698990208,0,0,0,0.238797166845364,0,61.7601368114186,4.05218857017952,75.3145281001192,13.969308245188,97.9697309703466,18.4709462647245
"GSTM4",0,0,0,0,0,0,0,0,0,0,0,0,11.3394696232273,0,0,0,11.2665420578612,0,0,0,0,0,0,0,0,0,0,0,0,0.146853562849239,0,0,0,0,0,0,0,0,0,0,0.491757553297667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333520321501583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MAT2A",0,0,65.8621141905254,0,3.25787084206557,0,0,25.0870454282832,10.9738748541842,4.89324945150974,0,6.9971100653854,0,0,1.27230255326726,0,0,5.58427952413725,0.267779992261485,4.18647391495017,0,0,7.7640550173224,1.12048736557103,0,1.21019070329599,0.821179982729293,0.22651084348191,9.71885368523283,2.68047844826225,0,0,2.47154651232175,0,39.7487882081374,3.50948676370648,0,0,0.671606971731686,0.993993684567193,28.4237400150992,19.7417670316695,0,0,0,0,0.7305371281796,0.490278312163774,0,11.8520005238393,1.30866959133905,6.98213085893282,0,44.8796207597359,23.9447818962603,0,0,4.64811556761908,0,94.6963562661647,0,65.7334223095167,0,2.90700143065116,5.04565583264362,10.5279445179008,42.3796493671665,0,116.750587651172,15.8990005686325,0,17.6805679617864,0,0,0,0,0,0.647700755328413,0,0,0,0,0,0,0,0,0,0
"PGM2",15.133222087642,0,0,0,0,5.00817305044838,43.9066783472816,39.1778223917081,0,33.5140130469332,0,26.3209892426349,0,6.87210366600867,0,0,0,1.43494858607915,0,0,0,0.552185503618867,0,0,3.12999082253304,15.2465731995591,30.8379244216243,0,20.4071437837767,33.5535016844793,0,0,24.8075475796701,0,0,21.7292142729345,0,4.28801356536636,0,0,48.2052510871625,0,0,0,0,28.3417964742567,0,0.593919758822585,0.30801379296607,0,0,0,0,0,0,0,0,0,0,0,0,22.9383989427469,0,0,0,0,0,0,0,0,0,0.465611257186917,0,0.246746705876205,0,0,0,0,0,0,0,6.61669354238643,3.27898716062452,0,78.3991890915086,0,0,0
"SLC33A1",1.05864103067369,0.64916705984768,0.251617553067864,0,0.759222315796626,8.06889665513448,0,2.53576513728422,0.501446875013743,0,0,8.58223113266534,0,0.240368206643211,0,12.425597936336,0.120563665547413,9.07018504097516,2.12173990128948,2.87553009779884,0,0,4.89590087830605,0,9.76794984576197,0,0.893059176536282,0,0.704637363432656,0.0832887143613636,7.94525853305363,0,0,0,0,0,0,0.449950487155926,0,2.66389171707227,0,0,0.117755409496369,0,0.387504013386332,2.360776871057,16.0031416250823,0.114255676050631,0,12.2110342442561,0,0,0,0,0.0945788384438893,0,0,0.583266062050434,0,0,0,0,0,0,0,6.17081948387135,0,0,0,0,11.6724020256184,15.1377102071693,0,0.664552673725797,0,0,0,0,0,10.6817526606505,0,0.0979146506260411,0,0,0,0,3.52018569655425,0.148638060649398
"FASN",3.67326335516316,2.00219925837899,0.129342278053413,0.140944331043361,0.487841282716662,0.37144128401713,0.165405846706059,4.05531057089673,2.16522875653361,0,0.109084488861833,5.47042997124999,3.16219631879274,5.68374291789261,0.76207037010228,1.78844216004218,6.44539227121927,1.37846833722207,3.20784073386716,1.26698274172405,0.455357415268211,0,0.328265775649474,3.31094603347459,7.15341582830752,1.15978763043339,2.22977317039042,0.86830769304001,2.06979431798565,0.0856279851726663,0.690288283245759,0.792003005416973,5.07559156684614,0,2.58658183902237,0.186851145151063,2.79275005214344,0.154195975361316,1.82363335457501,15.5987426796119,0.716840089973639,0.239487908637716,0.12106272183058,5.58187162602075,3.98387562673027,0.115575349045309,0.350055541877602,1.87943510181876,0,0,0,0,0,0,0.0972352069307264,0.441193597931328,0,0.25699193168485,0,0.204858600955912,0.288050842218031,0,0.066551026130666,0.253266191979568,0.626825367631368,0,0.102046695840628,0,0,0,0,0.644616012192566,0.102820229421807,0.488012493894417,0.191004187462731,0,0,0.682797227269211,0.16785700469644,0,0,0.201329419388487,0,1.93603002343143,0,0,0,0
"RBKS",0,0,0,1.0922505234952,0.252035628764625,0,0.427271820291181,0,0,0,0,0,0.371295377168342,0,0.393711831483462,0,0,0.418920162588152,0,0,0,0,0,14.331625847249,0,0,0.338816973104031,0,0,0,0,0.340980052539059,0,0,0,0,0,0,0,0.922768895721309,0,0,0,0,0,0,0.452126909536809,0,1.2589054776787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263604209614245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260034301124661,0,0,0,0,0,0
"PGAM1",31.2532536869463,13.0806972966124,35.8443313740671,36.489872596648,20.2791517887424,10.3839631647634,7.84080394517988,24.2935121349346,12.4069438605912,45.3799637531683,16.7062384951295,0.643466815530913,36.1644299899655,9.01099970932317,23.8979095531482,20.9616643691192,43.3893984383158,27.4977530787638,7.95404596172656,17.3248048970561,16.9363168742327,25.088316129375,31.5208433451911,18.5990867167108,24.5794744862607,18.6079073341372,26.3051534317041,54.6171625191043,24.5288358564086,8.43035523178928,12.5853961921988,25.5104332531412,41.9508447737852,35.1624160678897,7.28817597334842,16.3520946092949,37.1206185078716,12.9320465753572,21.1226669310286,18.2361843683242,30.8439988744763,25.7615501971438,13.24335662642,15.9922982022319,13.0741862273489,24.443286203542,17.232056569671,30.8394222431615,7.10830585137896,18.5288315288969,3.26657791296079,7.17629218527386,9.64023754503826,3.69891513748558,7.44576325221408,13.51371867159,24.6221374099441,31.236662101466,17.7362788745887,18.6749994095712,12.6042433949983,1.41795443397755,12.8616596029753,11.0821711294237,0,6.96788077206367,15.6284037826203,0,16.5818472018597,0.793711788511951,21.8789358061971,7.21951286552518,36.7426968745984,13.8800787165316,10.7954555205279,15.2583152668523,12.2347945465161,8.82734410258449,6.73284381298759,11.0466465639792,8.55820033233888,4.03772108930914,26.5263532632562,11.0936157395155,4.0971177648391,0,33.8162464887519,0
"GATM",0,0,0,34.9616613480802,0,0,0,0.204125785810382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252238952905739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137042516210012,0,0,0,0,0,0,0,0,0,0,0,0.143823789863281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BPGM",10.0349913374317,0,0,0,0,0,0,0,0,0,0,7.15898015168067,31.2764075588338,0,0,0,0,27.5127755461104,0,1.94696507704872,0,33.4303847476478,0.807110600809156,7.26058748883933,51.749839073982,2.99416146512988,0,0.400297028240776,0,1.2632067005228,0,0,24.9588233855572,28.6179342864474,0,0,0,0,0,0,0,0,0,0,0,0,12.2647660080141,0,0,33.071407941668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88682647130226,0,0,0,41.4750936645061,0,0,0,0,0,0,0,0,0,0,0,0
"SUCLG2",20.2016716388546,0,1.17588455504093,16.2305835611071,0,24.0132983545124,0,0.8778069391095,0,0.819865955523682,3.9668627328241,10.6952930892128,0,0.748875315648605,0,0,39.440120667838,2.70298405877064,26.8302553217257,29.1161381286103,18.4909888705691,6.95003191156795,7.62667277596316,29.8295010261538,3.33505530576408,0,0,0,0,0,0.697287970260333,11.6004945058798,15.8938837366814,8.21878802751889,0,0,1.91104687773147,4.20550809694184,3.25080958161821,7.93859972316876,3.9101887004931,0,6.60367763430029,9.06183181450387,10.2618963311964,1.05072579462163,0,0,0,4.83097042870306,1.08589929844444,3.37959235857946,0,10.1443645440478,48.6194915276337,17.3810288230991,0,8.3071325076054,25.9553109339064,12.4161549472567,0,2.35683300094132,11.0922684394225,78.2853176094049,0,0,0,0,0,0,12.531446097551,2.09299040851983,32.0936209435268,0,5.78823045760847,0,37.5431843410945,0,0,0,0,0.305056421222297,0,14.2483933134536,67.0781711573153,0,3.42726817361729,0
"SLC2A14",0.228509802742055,0.280248039692987,0.217248626312495,0.236735913164131,0,0.415925403113471,0,0,0.865906558880235,0.302945985359423,0.549668423516882,5.92797410684622,0.482850490487978,0.830143399230203,1.0240038666386,0,0,1.22576415286443,0.431041731041178,0.354679413856623,0.152967420146064,0.183434538601281,0.367579159722771,0.30060548934632,4.15909811898202,0.389605430363345,5.94828901211785,1.45844542378953,0.347651192710631,0.431472889591129,0,1.55199440953877,4.54675892921469,0.506149576582628,0.789914466876655,0,0.453950148791051,1.03597568666071,0.360358802052027,0.400004454049596,1.44484102654992,3.41915705831576,0.40668388420504,1.33936312379393,0,0,0.293983864945459,0.789194183561921,0,0.502052644328222,0.150467660636472,0.33055997007683,0.317182959841874,0.170382315211892,0,0.148209393758886,0,0,0,0,0,0,0,0,10.5284174753366,0.128383984377826,0.514205520996398,0,0.355258597262494,0,0,0,0.345402198495355,0.819685917995932,0,0,0,0.20851898038806,0.563879100260975,0,0,0.676322397543962,0,0.464547985635154,0,0,0,0
"PC",2.57926536248413,0.131802161404454,0,0.668029044654983,0,1.36928368959872,0.261322819057792,0,0,0,2.24043748913931,0.83638743830777,1.13543592225008,0,0.963189059644035,0.80729698891923,7.24559762178556,0,9.93334105594514,0,0,0,0,2.12064569314881,1.08669235013614,0,0,1.37182946475901,0,2.02924022226298,0,0,9.3553477313883,0,0,0,0,0.974449882425082,0,0,0,0,0,0,0,0.182596181619753,0,0,0,0,0,0,0,0,0,0,0,0.135339544924185,13.3645628039536,0,1.36526476456705,0,0,0,0,0,0,0,0.167080030347428,0,0,0,0,2.46721727299602,0,0.413187042404217,0,0,0,14.0594530716007,0,0,0.267281675815609,0,0,0,0,0
"SLC29A2",0.468361084664322,0,0,0,0,0.426247081315735,0,111.189416825769,97.2584973542281,0,25.1611394478117,0,38.1021404971005,15.3133989177851,0,3.0784875710726,0,0,0,0.363481200781374,0,0,0,4.62098052326948,1.42077034395372,0,6.32167697979029,0,0,24.1725283672285,0,0,0.582449012646413,16.5987287614597,2.42855137105001,0,0,0.530842321060061,0,2.45958621102187,110.558668747276,0,0,0,0,0.397885135463337,0,0,0,0,0,0,0,0,0,0,22.352110035611,0,0,0,1.65276230792258,0,0,0,0,0,0,0,0.364074757304854,0,0,0,0,0.33601095535495,0,0,0,4.27387248405675,0,4.56283360832011,0,0,0,0,0,0.750263372454266,24.5289079175764,0
"PCCA",1.41726285666745,0,0,0,0,0,0,0,0,0,0,2.06811361987908,0.187170872234076,0,0,0,0,0.211178638490064,18.21257710405,0,0,0,0,0,0,0,0.683193729663253,0,19.4058112576898,0,0,0,9.47340238063196,0,0,14.3555518381976,0,0.803165686710257,0,0.310113312658392,0,0,0,3.1151228265128,1.03754724985961,0,0,0,0,0,0,0,0,0,0.126618061145783,1.95335075698768,0,0,0,0.133381722941952,0,0,0,0,0,0,0,0,23.2732421690857,0,0,0,0,0,0,0,0,0,28.1968955590451,0,0,0,0,0,0,0,0,0
"PHYKPL",0,1.85953680229517,0,0,0,0,0,0.645661376302869,0.229822854832531,0.100507252343417,0.243148572649894,0.393340343319063,0,0.413120338970636,0,0,0,0.271111447759233,0,0,0,0,0,0,0,0,0,0,0.115338931168874,0.0954320939248807,0.128220651517759,0,0,0,0,0.20824495634308,0,0,0,0,3.35544638545052,0,0.134923985625036,0,5.77202032603105,0.128808327595843,5.46189970459249,3.53467788861753,0.407361255348604,0,0,0,0,0,0.216736605022452,0,0,0,0,0,0,0,0,0,0,0.0851869451209688,0,0,1.29649092341838,0,0.271099097143766,0.256579400235114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACSF3",0,0,0,0,0,0,0,0,0.166047951354624,0,0.17567583690811,0,0,0,0,0,0,0.0652930427974052,0,0,0,0,0,5.54830258144043,0,0,0,0,0,8.75665986335193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12277530131961,0,0,0,0,0,0,0,0,0,1.17444811810902,0,0,0,0,0,0,0,0,0.10196855368891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
